Country_Region,Location,Opening_Stock,Delivered_In,Delivered_Out,Closing_Stock,Open_Tonnage,Cancelled_Tonnage,Date,Location_Key
Korea (South),Gwangyang,0,0,0,0,0,0,20230217,Korea (South)_Gwangyang
Korea (South),Busan,2700,800,0,3500,3500,0,20230217,Korea (South)_Busan
Italy,Trieste,0,0,0,0,0,0,20230217,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20230217,Italy_Leghorn
Germany,Hamburg,37275,0,0,37275,31100,6175,20230217,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20230217,Belgium_Antwerp
Netherlands,Moerdijk,0,0,0,0,0,0,20230217,Netherlands_Moerdijk
USA,New Orleans,1200,0,0,1200,0,1200,20230217,USA_New Orleans
Korea (South),Busan,3500,0,0,3500,3500,0,20230220,Korea (South)_Busan
Netherlands,Vlissingen,0,0,0,0,0,0,20230220,Netherlands_Vlissingen
Netherlands,Rotterdam,14675,0,475,14200,7625,6575,20230220,Netherlands_Rotterdam
Malaysia,Johor,25,0,0,25,0,25,20230220,Malaysia_Johor
Italy,Trieste,0,0,0,0,0,0,20230220,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20230220,Italy_Leghorn
Germany,Hamburg,37275,0,0,37275,27950,9325,20230220,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20230220,Belgium_Antwerp
Korea (South),Gwangyang,0,0,0,0,0,0,20230220,Korea (South)_Gwangyang
Singapore,Singapore,5825,200,0,6025,5475,550,20230220,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20230220,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20230220,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20230220,Sweden_Helsingborg
Taiwan,Kaohsiung,2300,0,0,2300,2300,0,20230220,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20230220,UAE_Dubai
USA,New Orleans,1200,0,0,1200,0,1200,20230220,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20230220,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20230220,USA_Chicago
USA,Baltimore,700,0,0,700,150,550,20230220,USA_Baltimore
Korea (South),Incheon,0,0,0,0,0,0,20230220,Korea (South)_Incheon
UK,Liverpool,0,0,0,0,0,0,20230220,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20230220,UK_Hull
Malaysia,Port Klang,0,0,0,0,0,0,20230220,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20230220,Netherlands_Moerdijk
Germany,Hamburg,37275,0,0,37275,27950,9325,20230221,Germany_Hamburg
Korea (South),Busan,3500,850,0,4350,4350,0,20230221,Korea (South)_Busan
USA,New Orleans,1200,0,0,1200,0,1200,20230221,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20230221,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20230221,USA_Chicago
Italy,Trieste,0,0,0,0,0,0,20230221,Italy_Trieste
USA,Baltimore,700,0,0,700,150,550,20230221,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20230221,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20230221,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20230221,UAE_Dubai
Korea (South),Gwangyang,0,0,0,0,0,0,20230221,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20230221,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20230221,Malaysia_Johor
Belgium,Antwerp,0,0,0,0,0,0,20230221,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20230221,Italy_Leghorn
Malaysia,Port Klang,0,0,0,0,0,0,20230221,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20230221,Netherlands_Moerdijk
Singapore,Singapore,6025,0,0,6025,5475,550,20230221,Singapore_Singapore
Taiwan,Kaohsiung,2300,0,0,2300,2300,0,20230221,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20230221,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20230221,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20230221,Spain_Barcelona
Netherlands,Rotterdam,14200,0,650,13550,7625,5925,20230221,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20230221,Netherlands_Vlissingen
USA,Mobile,0,0,0,0,0,0,20230222,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20230222,USA_Chicago
USA,Baltimore,700,0,0,700,150,550,20230222,USA_Baltimore
Belgium,Antwerp,0,0,0,0,0,0,20230222,Belgium_Antwerp
Germany,Hamburg,37275,0,0,37275,27950,9325,20230222,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20230222,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20230222,Italy_Trieste
UK,Liverpool,0,0,0,0,0,0,20230222,UK_Liverpool
USA,New Orleans,1200,0,0,1200,0,1200,20230222,USA_New Orleans
Korea (South),Gwangyang,0,0,0,0,0,0,20230222,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20230222,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20230222,Malaysia_Johor
Malaysia,Port Klang,0,0,0,0,0,0,20230222,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20230222,Netherlands_Moerdijk
Netherlands,Rotterdam,13550,0,925,12625,7625,5000,20230222,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20230222,Netherlands_Vlissingen
Korea (South),Busan,4350,500,0,4850,4850,0,20230222,Korea (South)_Busan
UK,Hull,0,0,0,0,0,0,20230222,UK_Hull
Singapore,Singapore,6025,0,0,6025,5475,550,20230222,Singapore_Singapore
Spain,Bilbao,0,0,0,0,0,0,20230222,Spain_Bilbao
UAE,Dubai,0,0,0,0,0,0,20230222,UAE_Dubai
Taiwan,Kaohsiung,2300,0,0,2300,2300,0,20230222,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20230222,Sweden_Helsingborg
Spain,Barcelona,0,0,0,0,0,0,20230222,Spain_Barcelona
Netherlands,Vlissingen,0,0,0,0,0,0,20230223,Netherlands_Vlissingen
Italy,Trieste,0,175,0,175,175,0,20230223,Italy_Trieste
Netherlands,Rotterdam,12625,0,850,11775,7625,4150,20230223,Netherlands_Rotterdam
Taiwan,Kaohsiung,2300,0,0,2300,2300,0,20230223,Taiwan_Kaohsiung
Netherlands,Moerdijk,0,0,0,0,0,0,20230223,Netherlands_Moerdijk
Malaysia,Port Klang,0,0,0,0,0,0,20230223,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20230223,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20230223,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20230223,Korea (South)_Gwangyang
Korea (South),Busan,4850,0,0,4850,4850,0,20230223,Korea (South)_Busan
Singapore,Singapore,6025,0,0,6025,5475,550,20230223,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20230223,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20230223,Spain_Bilbao
USA,Baltimore,700,0,175,525,150,375,20230223,USA_Baltimore
UAE,Dubai,0,0,0,0,0,0,20230223,UAE_Dubai
Italy,Leghorn,0,0,0,0,0,0,20230223,Italy_Leghorn
Germany,Hamburg,37275,0,350,36925,27950,8975,20230223,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20230223,Belgium_Antwerp
UK,Hull,0,0,0,0,0,0,20230223,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20230223,UK_Liverpool
Sweden,Helsingborg,0,0,0,0,0,0,20230223,Sweden_Helsingborg
USA,New Orleans,1200,0,25,1175,0,1175,20230223,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20230223,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20230223,USA_Chicago
UAE,Dubai,0,0,0,0,0,0,20230224,UAE_Dubai
USA,New Orleans,1175,0,0,1175,0,1175,20230224,USA_New Orleans
USA,Baltimore,525,0,25,500,150,350,20230224,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20230224,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20230224,USA_Mobile
UK,Liverpool,0,0,0,0,0,0,20230224,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20230224,UK_Hull
Korea (South),Busan,4850,0,0,4850,4850,0,20230224,Korea (South)_Busan
Netherlands,Rotterdam,11775,0,275,11500,5125,6375,20230224,Netherlands_Rotterdam
Sweden,Helsingborg,0,0,0,0,0,0,20230224,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20230224,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20230224,Spain_Barcelona
Singapore,Singapore,6025,0,0,6025,2975,3050,20230224,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20230224,Netherlands_Vlissingen
Netherlands,Moerdijk,0,0,0,0,0,0,20230224,Netherlands_Moerdijk
Malaysia,Port Klang,0,0,0,0,0,0,20230224,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20230224,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20230224,Korea (South)_Incheon
Taiwan,Kaohsiung,2300,1300,0,3600,3600,0,20230224,Taiwan_Kaohsiung
Korea (South),Gwangyang,0,0,0,0,0,0,20230224,Korea (South)_Gwangyang
Italy,Trieste,175,0,0,175,175,0,20230224,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20230224,Italy_Leghorn
Belgium,Antwerp,0,0,0,0,0,0,20230224,Belgium_Antwerp
Germany,Hamburg,36925,0,500,36425,27950,8475,20230224,Germany_Hamburg
Korea (South),Incheon,0,0,0,0,0,0,20230227,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20230227,Korea (South)_Gwangyang
Malaysia,Port Klang,0,0,0,0,0,0,20230227,Malaysia_Port Klang
Korea (South),Busan,4850,0,0,4850,4850,0,20230227,Korea (South)_Busan
Belgium,Antwerp,0,0,0,0,0,0,20230227,Belgium_Antwerp
Germany,Hamburg,36425,0,125,36300,26775,9525,20230227,Germany_Hamburg
Malaysia,Johor,25,0,0,25,0,25,20230227,Malaysia_Johor
Sweden,Helsingborg,0,0,0,0,0,0,20230227,Sweden_Helsingborg
USA,Mobile,0,0,0,0,0,0,20230227,USA_Mobile
USA,New Orleans,1175,0,0,1175,0,1175,20230227,USA_New Orleans
Italy,Trieste,175,0,0,175,175,0,20230227,Italy_Trieste
UAE,Dubai,0,0,0,0,0,0,20230227,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20230227,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20230227,UK_Liverpool
USA,Baltimore,500,0,0,500,150,350,20230227,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20230227,USA_Chicago
Taiwan,Kaohsiung,3600,0,0,3600,3600,0,20230227,Taiwan_Kaohsiung
Italy,Leghorn,0,0,0,0,0,0,20230227,Italy_Leghorn
Netherlands,Rotterdam,11500,0,50,11450,3800,7650,20230227,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20230227,Netherlands_Moerdijk
Spain,Bilbao,0,0,0,0,0,0,20230227,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20230227,Spain_Barcelona
Netherlands,Vlissingen,0,0,0,0,0,0,20230227,Netherlands_Vlissingen
Singapore,Singapore,6025,0,0,6025,475,5550,20230227,Singapore_Singapore
Singapore,Singapore,6025,0,0,6025,250,5775,20230228,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20230228,Netherlands_Vlissingen
Netherlands,Rotterdam,11450,0,775,10675,3800,6875,20230228,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20230228,Netherlands_Moerdijk
USA,Chicago,0,0,0,0,0,0,20230228,USA_Chicago
Malaysia,Port Klang,0,0,0,0,0,0,20230228,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20230228,Malaysia_Johor
Spain,Barcelona,0,0,0,0,0,0,20230228,Spain_Barcelona
USA,New Orleans,1175,0,0,1175,0,1175,20230228,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20230228,USA_Mobile
Taiwan,Kaohsiung,3600,0,0,3600,3275,325,20230228,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20230228,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20230228,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20230228,UK_Liverpool
USA,Baltimore,500,0,0,500,150,350,20230228,USA_Baltimore
Korea (South),Gwangyang,0,0,0,0,0,0,20230228,Korea (South)_Gwangyang
Korea (South),Busan,4850,0,0,4850,2875,1975,20230228,Korea (South)_Busan
Italy,Trieste,175,0,0,175,175,0,20230228,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20230228,Italy_Leghorn
Germany,Hamburg,36300,0,125,36175,26775,9400,20230228,Germany_Hamburg
Spain,Bilbao,0,0,0,0,0,0,20230228,Spain_Bilbao
Belgium,Antwerp,0,0,0,0,0,0,20230228,Belgium_Antwerp
Sweden,Helsingborg,0,0,0,0,0,0,20230228,Sweden_Helsingborg
Korea (South),Incheon,0,0,0,0,0,0,20230228,Korea (South)_Incheon
USA,New Orleans,1175,0,75,1100,0,1100,20230301,USA_New Orleans
Sweden,Helsingborg,0,0,0,0,0,0,20230301,Sweden_Helsingborg
Germany,Hamburg,36175,0,1175,35000,26775,8225,20230301,Germany_Hamburg
Spain,Bilbao,0,0,0,0,0,0,20230301,Spain_Bilbao
UAE,Dubai,0,0,0,0,0,0,20230301,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20230301,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20230301,UK_Liverpool
USA,Baltimore,500,0,0,500,150,350,20230301,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20230301,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20230301,USA_Mobile
Spain,Barcelona,0,0,0,0,0,0,20230301,Spain_Barcelona
Singapore,Singapore,6025,0,0,6025,250,5775,20230301,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20230301,Netherlands_Vlissingen
Netherlands,Rotterdam,10675,0,1225,9450,3800,5650,20230301,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20230301,Netherlands_Moerdijk
Malaysia,Port Klang,0,0,0,0,0,0,20230301,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20230301,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20230301,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20230301,Korea (South)_Gwangyang
Taiwan,Kaohsiung,3600,0,0,3600,3275,325,20230301,Taiwan_Kaohsiung
Italy,Trieste,175,0,0,175,175,0,20230301,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20230301,Italy_Leghorn
Belgium,Antwerp,0,0,0,0,0,0,20230301,Belgium_Antwerp
Korea (South),Busan,4850,3500,0,8350,6375,1975,20230301,Korea (South)_Busan
Germany,Hamburg,35000,0,125,34875,26775,8100,20230302,Germany_Hamburg
USA,Chicago,0,0,0,0,0,0,20230302,USA_Chicago
Sweden,Helsingborg,0,0,0,0,0,0,20230302,Sweden_Helsingborg
Taiwan,Kaohsiung,3600,0,0,3600,3275,325,20230302,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20230302,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20230302,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20230302,UK_Liverpool
USA,Mobile,0,0,0,0,0,0,20230302,USA_Mobile
USA,Baltimore,500,0,0,500,150,350,20230302,USA_Baltimore
Spain,Bilbao,0,0,0,0,0,0,20230302,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20230302,Spain_Barcelona
Singapore,Singapore,6025,0,0,6025,250,5775,20230302,Singapore_Singapore
USA,New Orleans,1100,0,50,1050,0,1050,20230302,USA_New Orleans
Netherlands,Rotterdam,9450,0,1000,8450,3800,4650,20230302,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20230302,Netherlands_Moerdijk
Malaysia,Port Klang,0,0,0,0,0,0,20230302,Malaysia_Port Klang
Belgium,Antwerp,0,0,0,0,0,0,20230302,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20230302,Italy_Leghorn
Italy,Trieste,175,0,0,175,175,0,20230302,Italy_Trieste
Korea (South),Busan,8350,7500,0,15850,13875,1975,20230302,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20230302,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20230302,Korea (South)_Incheon
Netherlands,Vlissingen,0,0,0,0,0,0,20230302,Netherlands_Vlissingen
Malaysia,Johor,25,0,0,25,0,25,20230302,Malaysia_Johor
UK,Hull,0,0,0,0,0,0,20230303,UK_Hull
USA,Baltimore,500,0,0,500,150,350,20230303,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20230303,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20230303,USA_Mobile
USA,New Orleans,1050,0,0,1050,0,1050,20230303,USA_New Orleans
UAE,Dubai,0,0,0,0,0,0,20230303,UAE_Dubai
UK,Liverpool,0,0,0,0,0,0,20230303,UK_Liverpool
Taiwan,Kaohsiung,3600,300,0,3900,3575,325,20230303,Taiwan_Kaohsiung
Malaysia,Johor,25,0,0,25,0,25,20230303,Malaysia_Johor
Spain,Bilbao,0,0,0,0,0,0,20230303,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20230303,Spain_Barcelona
